Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Revenue - Actual,Enterprise Value,Market Capitalization,Enterprise Value To Sales (Daily Time Series Ratio),3 Month Total Return,Volume,loss firm status
AVY.N,2013-01-01,Materials,11.177451565749122,11.177451565749122,1532200000.0,4413001367.2,3426001367.2,0.799347003,10.6374793238822,207295.0,-1
AVY.N,2013-04-01,Materials,2.4821524725990365,2.4821524725990365,1498900000.0,5459128200.46,4309428200.46,0.895786659,24.1487263146973,0.0,-1
AVY.N,2013-07-01,Materials,1.0676156583629823,1.0676156583629823,1552300000.0,5436229328.84,4258229328.84,0.906078467,-0.054218308940701,0.0,-1
AVY.N,2013-10-01,Materials,8.094559240518228,8.094559240518228,1504900000.0,5029514353.46,4273414353.46,0.903175623,2.46762008841375,236291.0,-1
AVY.N,2014-01-01,Materials,1.4705882352941024,1.4705882352941024,1583900000.0,5553067502.24,4877167502.24,0.920659118,16.0038520663565,157761.0,-1
AVY.N,2014-04-01,Materials,-1.7072691254971375,1.7072691254971375,1550100000.0,5710013956.62,4796813956.62,0.902106918,1.54902463541229,176070.0,-1
AVY.N,2014-07-01,Materials,0.7188810132319421,0.7188810132319421,1615800000.0,5851946398.72,4901146398.72,0.935593953,3.25966589997473,214940.0,-1
AVY.N,2014-10-01,Materials,4.477611940298512,4.477611940298512,1559600000.0,5266608882.31,4350008882.31,0.821117575,-12.2445004132808,363322.0,-1
AVY.N,2015-01-01,Materials,11.920809809237204,11.920809809237204,1604800000.0,5655323483.08,4718123483.08,0.894367543,17.0203603162066,119821.0,-1
AVY.N,2015-04-01,Materials,16.691157403405665,16.691157403405665,1528000000.0,5793217186.0,4794717186.0,0.904187039,2.6472249589117,210533.0,-1
AVY.N,2015-07-01,Materials,3.570331083618817,3.570331083618817,1516000000.0,6564541843.22,5658841843.22,1.037599426,14.2459549807738,292975.0,-1
AVY.N,2015-10-01,Materials,3.1257778884107967,3.1257778884107967,1468100000.0,6320617786.36,5438717786.36,0.979049983,-6.57961846329322,269768.0,-1
AVY.N,2016-01-01,Materials,8.816714247308385,8.816714247308385,1454800000.0,6608568112.88,5708468112.88,1.077403278,11.3867576111819,176421.0,-1
AVY.N,2016-04-01,Materials,9.15889586938093,9.15889586938093,1485500000.0,7566763397.8,6508163397.8,1.230332371,15.7352631813722,257813.0,-1
AVY.N,2016-07-01,Materials,7.521578298397056,7.521578298397056,1541500000.0,7421758650.92,6475958650.92,1.303845699,3.81276141157192,239924.0,-1
AVY.N,2016-10-01,Materials,1.2896885091361274,1.2896885091361274,1508700000.0,8023392564.36,6912192564.36,1.320693216,4.61292783099601,254525.0,-1
AVY.N,2017-01-01,Materials,6.179883738389927,6.179883738389927,1550800000.0,7346389239.14,6248989239.14,1.228643559,-9.2223174005132,0.0,-1
AVY.N,2017-04-01,Materials,6.2322946175637455,6.2322946175637455,1572100000.0,8496623689.0,7208123689.0,1.364581235,15.3652690752392,219052.0,-1
AVY.N,2017-07-01,Materials,8.37642192347467,8.37642192347467,1626900000.0,9336732991.12,7825832991.12,1.476459638,10.3910029632887,171971.0,-1
AVY.N,2017-10-01,Materials,4.035074682321466,4.035074682321466,1679500000.0,10141188507.52,8692088507.52,1.630261006,11.8091796048816,0.0,-1
AVY.N,2018-01-01,Materials,6.503947853104636,6.503947853104636,1735300000.0,11469157228.48,10111857228.48,1.798167332,17.2631265039522,0.0,-1
AVY.N,2018-04-01,Materials,5.602816075095338,5.602816075095338,1776400000.0,10886294362.5,9360794362.5,1.620565237,-7.13259316399153,0.0,-1
AVY.N,2018-07-01,Materials,7.24899857862772,7.24899857862772,1854200000.0,10446153562.7,8987953562.7,1.541991693,-3.43958018174656,0.0,-1
AVY.N,2018-10-01,Materials,-1.0441547805910116,1.0441547805910116,1759700000.0,11121144850.7,9471744850.7,1.551359022,6.65215886629171,0.0,-1
AVY.N,2019-01-01,Materials,1.5431892577994604,1.5431892577994604,1768700000.0,9436671329.84,7702471329.84,1.324601659,-16.6325033581487,142287.0,-1
AVY.N,2019-04-01,Materials,1.718213058419238,1.718213058419238,1740100000.0,11373433971.0,9488933971.0,1.567695764,26.3941612465777,0.0,1
AVY.N,2019-07-01,Materials,2.394361166343207,2.394361166343207,1795700000.0,11579725875.04,9765225875.04,1.635577221,2.92303786045296,0.0,-1
AVY.N,2019-10-01,Materials,3.3623910336239,3.3623910336239,1761400000.0,11272344444.66,9498644444.66,1.610414361,-1.31856423438523,125985.0,-1
AVY.N,2020-01-01,Materials,2.1733994802740337,2.1733994802740337,1772900000.0,12675615879.34,10989815879.34,1.797017874,15.7076987889841,129568.0,-1
AVY.N,2020-04-01,Materials,10.733106530585006,10.733106530585006,1723000000.0,10433718349.46,8355418349.46,1.438616152,-21.7467613971525,533938.0,-1
AVY.N,2020-07-01,Materials,11.960364267893818,11.960364267893818,1528500000.0,11156836044.05,9153236044.05,1.642785282,9.44218045829093,234796.0,-1
AVY.N,2020-10-01,Materials,25.10398040255972,25.10398040255972,1729100000.0,11816435091.5,9957035091.5,1.867635635,12.6042439109462,221953.0,-1
AVY.N,2021-01-01,Materials,8.79880369244927,8.79880369244927,1990900000.0,14803422859.42,12938922859.42,2.191207945,21.8270712154608,110993.0,-1
AVY.N,2021-04-01,Materials,18.29652996845426,18.29652996845426,2051300000.0,17428269089.92,15613469089.92,2.454424886,18.8145557624152,169686.0,-1
AVY.N,2021-07-01,Materials,9.359203670580907,9.359203670580907,2102000000.0,19132322317.1,17423322317.1,2.639297644,13.8796619590754,147021.0,-1
AVY.N,2021-10-01,Materials,4.783822161288749,4.783822161288749,2071800000.0,20368219272.8,17376419272.8,2.398382479,-1.1438588891381,219888.0,-1
AVY.N,2022-01-01,Materials,0.2942907592701631,0.2942907592701631,2183200000.0,20873039410.31,17931039410.31,2.546596812,4.86372922172171,78771.0,-1
AVY.N,2022-04-01,Materials,10.595001105950006,10.595001105950006,2349300000.0,17537077488.32,14415477488.32,2.05384647098819,-19.3431059528643,297764.0,-1
AVY.N,2022-07-01,Materials,11.634987419920924,11.634987419920924,2347000000.0,16504297189.84,13437097189.84,1.87780015331656,-8.06224175769901,294757.0,-1
AVY.N,2022-10-01,Materials,-0.1311286400376677,0.1311286400376677,2317100000.0,16225017418.9,13220417418.9,1.81958122495057,0.923505082272214,182138.0,-1
SIVB.OQ,2013-01-01,Banks,27.27272727272728,27.27272727272728,287251000.0,2881190934.01,2491623934.01,5.650162543,-7.42639761785752,67385.0,-1
SIVB.OQ,2013-04-01,Banks,2.7397260273972623,2.7397260273972623,241773000.0,2906604626.36,3181360626.36,5.504591558,26.7464713245973,0.0,-1
SIVB.OQ,2013-07-01,Banks,13.292647734681454,13.292647734681454,268320000.0,4331593610.88,3755997610.88,5.266963424,17.4513673536546,0.0,-1
SIVB.OQ,2013-10-01,Banks,1.1781011781011714,1.1781011781011714,434746000.0,3436491916.9,3939194916.9,6.647972336,3.66058569760359,111745.0,-1
SIVB.OQ,2014-01-01,Banks,15.849486887115171,15.849486887115171,425711000.0,4837206831.48,4802631831.48,6.121722982,21.4078962578547,64423.0,-1
SIVB.OQ,2014-04-01,Banks,23.907863383637807,23.907863383637807,506553000.0,3785544614.38,5915447614.38,8.154949781,22.8113675394362,117304.0,-1
SIVB.OQ,2014-07-01,Banks,18.567161456551972,18.567161456551972,219175000.0,4428709839.02,5356883839.02,4.225837923,-7.43709818299226,140255.0,-1
SIVB.OQ,2014-10-01,Banks,-1.0808137319290103,1.0808137319290103,300732000.0,5502435837.14,5696519837.14,5.964241956,-3.88441090819126,142675.0,-1
SIVB.OQ,2015-01-01,Banks,6.201550387596905,6.201550387596905,402374000.0,5812599044.75,5910856044.75,6.776839101,3.55071817060011,108255.0,-1
SIVB.OQ,2015-04-01,Banks,27.019498607242344,27.019498607242344,410908000.0,7369426120.64,6491152120.64,7.167597757,9.45119324497052,203536.0,-1
SIVB.OQ,2015-07-01,Banks,13.977328124249022,13.977328124249022,370058000.0,5727237194.08,7409426194.08,8.857143675,13.4773013881342,142785.0,-1
SIVB.OQ,2015-10-01,Banks,2.5721434964687826,2.5721434964687826,363137000.0,5215188326.9,5949037326.9,4.372698233,-19.7527434359543,160494.0,-1
SIVB.OQ,2016-01-01,Banks,9.983633387888698,9.983633387888698,383575000.0,6339897871.4,6136455871.4,5.342461441,2.90808377919354,176516.0,-1
SIVB.OQ,2016-04-01,Banks,-10.412749680256024,10.412749680256024,367555000.0,4334172889.6,5276118889.6,5.234757457,-14.1715727517058,274968.0,-1
SIVB.OQ,2016-07-01,Banks,4.860088365243005,4.860088365243005,396112000.0,4524069042.68,4950763042.68,3.679140316,-7.87104269717078,302435.0,-1
SIVB.OQ,2016-10-01,Banks,22.293816663109386,22.293816663109386,433301000.0,4162210024.9,5754871024.9,4.716565789,16.162253047926,137700.0,-1
SIVB.OQ,2017-01-01,Banks,5.725393673258185,5.725393673258185,410107000.0,7838610215.26,8941505215.26,6.30642388,55.2922019182783,0.0,-1
SIVB.OQ,2017-04-01,Banks,2.321245854918109,2.321245854918109,427652000.0,6888042283.1,9743968283.1,7.240742623,8.40615169262413,193218.0,-1
SIVB.OQ,2017-07-01,Banks,13.491275358206826,13.491275358206826,471224000.0,6264390426.96,9228135426.96,5.211742087,-6.61885790195083,198010.0,-1
SIVB.OQ,2017-10-01,Banks,21.638589515538342,21.638589515538342,532752000.0,7194734368.95,9858362368.95,5.375505025,6.42812446718479,0.0,-1
SIVB.OQ,2018-01-01,Banks,15.405687907271348,15.405687907271348,545972000.0,11274967218.33,12329200218.33,7.06828238,24.9505585584706,0.0,-1
SIVB.OQ,2018-04-01,Banks,15.771009408387815,15.771009408387815,575381000.0,12394928737.41,12694066737.41,7.637917699,2.66929032647827,0.0,-1
SIVB.OQ,2018-07-01,Banks,13.336239390753605,13.336239390753605,630052000.0,13886681561.68,15296748561.68,9.06856637,20.3116536791729,0.0,-1
SIVB.OQ,2018-10-01,Banks,13.656623284007846,13.656623284007846,686118000.0,16316552871.71,16540425871.71,8.644647827,7.64302535232695,0.0,-1
SIVB.OQ,2019-01-01,Banks,5.2475226515585565,5.2475226515585565,701167000.0,8018767700.16,9987227700.16,4.101113466,-38.8990766668885,205343.0,-1
SIVB.OQ,2019-04-01,Banks,14.131061901415112,14.131061901415112,793262000.0,5791991401.48,11705929401.48,4.790814906,17.080876155921,0.0,-1
SIVB.OQ,2019-07-01,Banks,20.275763840120288,20.275763840120288,863153000.0,3830875602.1,11684786602.1,2.76312163,1.00287821984231,0.0,-1
SIVB.OQ,2019-10-01,Banks,1.5889297655564325,1.5889297655564325,814653000.0,5089419887.45,10772590887.45,1.330912843,-6.96380070264216,193653.0,-1
SIVB.OQ,2020-01-01,Banks,8.80550478443177,8.80550478443177,847012000.0,7331508581.28,12967623581.28,3.218125607,20.1435750201061,143057.0,-1
SIVB.OQ,2020-04-01,Banks,-28.439331988179877,28.439331988179877,826071000.0,2602850961.28,7787692961.28,0.931657793,-39.8183556423298,183287.0,-1
SIVB.OQ,2020-07-01,Banks,42.3171289290153,42.3171289290153,881775000.0,-1350159911.58,11151676088.42,1.404609041,38.3553729585576,212902.0,-1
SIVB.OQ,2020-10-01,Banks,60.80466884110525,60.80466884110525,1075323000.0,-1399309177.36,12461221822.64,-0.017942675,11.6410708458775,160043.0,-1
SIVB.OQ,2021-01-01,Banks,92.9465016713339,92.9465016713339,1213263000.0,4094096605.29,20123902605.29,2.817801078,61.1794530795444,97838.0,-1
SIVB.OQ,2021-04-01,Banks,54.93936819340388,54.93936819340388,1403759000.0,8466092644.58,26750676644.58,4.782665426,27.2877291596833,214275.0,-1
SIVB.OQ,2021-07-01,Banks,39.7708925962943,39.7708925962943,1489000000.0,11257573350.2,30222573350.2,5.073617823,13.4043940814413,155504.0,-1
SIVB.OQ,2021-10-01,Banks,23.760412534708458,23.760412534708458,1524000000.0,23715290203.04,37957290203.04,7.360123252,16.255413978398,164816.0,-1
SIVB.OQ,2022-01-01,Banks,-4.454685099846391,4.454685099846391,1500000000.0,32837136750.08,39804136750.08,8.750248776,4.84788523373734,106083.0,-1
SIVB.OQ,2022-04-01,Banks,39.85742312697888,39.85742312697888,1599000000.0,19508125274.2,32918125274.2,7.89088767396448,-17.5144491625384,208894.0,-1
SIVB.OQ,2022-07-01,Banks,-27.12698123519767,27.12698123519767,1529000000.0,19636532956.74,23336532956.74,2.65984270009112,-30.3417748306998,337169.0,-1
SIVB.OQ,2022-10-01,Banks,3.874025730791955,3.874025730791955,1557000000.0,27141982756.72,19845982756.72,3.79459054211986,-14.9902529177954,224312.0,-1
J.N,2013-01-01,Commercial  & Professional Services,0.8198243612533447,0.8198243612533447,2759641000.0,4754022996.98,5429674996.98,0.466328955374342,5.29309918124366,195539.0,-1
J.N,2013-04-01,Commercial  & Professional Services,-3.297553428101727,3.297553428101727,2835084000.0,6658057971.68,7330972971.68,0.603840656148522,32.1118158395796,0.0,-1
J.N,2013-07-01,Commercial  & Professional Services,-2.019808525457151,2.019808525457151,3080995000.0,6390570208.66,7210876208.66,0.586160050495416,-1.97368421416929,0.0,-1
J.N,2013-10-01,Commercial  & Professional Services,-4.202543194389011,4.202543194389011,3142656000.0,6814111564.43,7597409564.43,0.595740032660953,5.53237801880169,265587.0,-1
J.N,2014-01-01,Commercial  & Professional Services,4.283871675951594,4.283871675951594,3068891000.0,8255068568.52,8133663568.52,0.635991408020865,8.26744585469759,203410.0,-1
J.N,2014-04-01,Commercial  & Professional Services,-8.136629958661493,8.136629958661493,3176033000.0,8675237751.44,8325801751.44,0.700659007748095,0.809652325582655,234650.0,-1
J.N,2014-07-01,Commercial  & Professional Services,5.395232120451684,5.395232120451684,3231791000.0,7172517326.95,7082732326.95,0.593207890357959,-15.589353614599,225887.0,-1
J.N,2014-10-01,Commercial  & Professional Services,2.347002861063941,2.347002861063941,3218442000.0,6714836660.64,6610271660.64,0.521866552806792,-8.37087086801747,258648.0,-1
J.N,2015-01-01,Commercial  & Professional Services,-0.9582609814135902,0.9582609814135902,3187005000.0,5933243608.64,5817902608.64,0.467850916956757,-8.45964768600335,224051.0,-1
J.N,2015-04-01,Commercial  & Professional Services,-8.308287911975967,8.308287911975967,2903332000.0,6012045060.68,5681329060.68,0.461207613259721,1.0516894124486,289123.0,-1
J.N,2015-07-01,Commercial  & Professional Services,33.841101636448926,33.841101636448926,2907541000.0,5481137591.91,5303404591.91,0.43314862454737,-9.65302491161876,509027.0,-1
J.N,2015-10-01,Commercial  & Professional Services,3.6618550288957503,3.6618550288957503,3116954000.0,4831725437.0,4630073437.0,0.393860049478894,-7.85327424574992,562030.0,-1
J.N,2016-01-01,Commercial  & Professional Services,13.266728624535316,13.266728624535316,2847934000.0,5408568663.2,5162810663.2,0.442801242576043,12.0758749660199,166446.0,-1
J.N,2016-04-01,Commercial  & Professional Services,10.94674556213017,10.94674556213017,2781763000.0,5398180951.44,5362219951.44,0.474045386744008,3.81406436470244,226459.0,-1
J.N,2016-07-01,Commercial  & Professional Services,4.3338683788121966,4.3338683788121966,2693873000.0,6000764353.72,6064558353.72,0.524193707824619,13.7994059866196,423608.0,-1
J.N,2016-10-01,Commercial  & Professional Services,-0.4576363213279193,0.4576363213279193,2640587000.0,6077207348.84,6280266348.84,0.543373043825615,3.83457136917429,319493.0,-1
J.N,2017-01-01,Commercial  & Professional Services,9.790751743735472,9.790751743735472,2551604000.0,6606135643.0,6887315643.0,0.609646199247237,10.2088167058495,0.0,-1
J.N,2017-04-01,Commercial  & Professional Services,8.851891650501694,8.851891650501694,2302567000.0,6415700242.88,6692821242.88,0.601025986161944,-2.7681033869616,180821.0,-1
J.N,2017-07-01,Commercial  & Professional Services,0.3416697361903292,0.3416697361903292,2514751000.0,6135906516.13,6549908516.13,0.615665393724634,-1.41374638190356,315694.0,-1
J.N,2017-10-01,Commercial  & Professional Services,18.920493156004262,18.920493156004262,2653865000.0,6533680809.32,7010761809.32,0.659049290961226,7.43488357539224,0.0,-1
J.N,2018-01-01,Commercial  & Professional Services,6.463878326996207,6.463878326996207,2750311000.0,11007571398.28,9381391398.28,0.888406539006911,13.4873355113354,0.0,1
J.N,2018-04-01,Commercial  & Professional Services,14.55803510058195,14.55803510058195,3935028000.0,10150714180.6,8379861180.6,1.08112839914673,-10.1133052528453,0.0,-1
J.N,2018-07-01,Commercial  & Professional Services,11.969079945923095,11.969079945923095,4156663000.0,10611160096.1,9002367096.1,1.09674425359695,7.58900718085909,0.0,-1
J.N,2018-10-01,Commercial  & Professional Services,5.736401572324503,5.736401572324503,4142644000.0,12320791573.5,10855663573.5,1.21702029720023,20.9983754890013,0.0,-1
J.N,2019-01-01,Commercial  & Professional Services,-5.746601165314747,5.746601165314747,3083788000.0,10069023280.26,8195669280.26,0.924977538329037,-23.5816993472767,244908.0,-1
J.N,2019-04-01,Commercial  & Professional Services,9.930715935334868,9.930715935334868,3091596000.0,12747011177.07,10490272177.07,1.04074764516318,28.9399239957455,0.0,-1
J.N,2019-07-01,Commercial  & Professional Services,13.19076686744552,13.19076686744552,3169622000.0,11826116670.04,11528419670.04,1.13918806204483,12.4818640088783,0.0,-1
J.N,2019-10-01,Commercial  & Professional Services,12.258133025887638,12.258133025887638,3392862000.0,13112368867.97,12288323867.97,1.00967017727036,8.64330233484081,254544.0,-1
J.N,2020-01-01,Commercial  & Professional Services,0.4696958279958718,0.4696958279958718,3360049000.0,12962326683.22,11908953683.22,1.00264574230083,-1.63550217840616,227749.0,-1
J.N,2020-04-01,Commercial  & Professional Services,6.683449482700382,6.683449482700382,3427180000.0,11228045338.56,9733268338.56,0.872688060222086,-11.5780967316653,380924.0,1
J.N,2020-07-01,Commercial  & Professional Services,26.271483689933355,26.271483689933355,3260057000.0,11913006697.5,10733469697.5,0.938408330126024,9.01001281208498,297523.0,-1
J.N,2020-10-01,Commercial  & Professional Services,23.73888817192872,23.73888817192872,3519689000.0,12734393069.92,12227431069.92,0.986517111050628,9.64416301379785,272869.0,-1
J.N,2021-01-01,Commercial  & Professional Services,10.613394419122772,10.613394419122772,3381836000.0,15166705382.72,14162771382.72,1.08128255434391,17.6957846742678,133788.0,-1
J.N,2021-04-01,Commercial  & Professional Services,20.539669169438103,20.539669169438103,3547873000.0,19661944621.95,16904696621.95,1.31139039983701,18.8515447508974,272902.0,1
J.N,2021-07-01,Commercial  & Professional Services,7.279994243512497,7.279994243512497,3576436000.0,19623674112.89,17283489112.89,1.46837242866766,4.28419001742191,168477.0,-1
J.N,2021-10-01,Commercial  & Professional Services,0.3920372594244619,0.3920372594244619,3586487000.0,20119796719.92,17548138719.92,1.39818808794971,-0.514268896913539,332242.0,-1
J.N,2022-01-01,Commercial  & Professional Services,-1.0246486692256376,1.0246486692256376,3380625000.0,20531103808.32,17981997808.32,1.45846810942427,5.21951064652946,112558.0,-1
J.N,2022-04-01,Commercial  & Professional Services,2.303615719069509,2.303615719069509,3834059000.0,20719755525.68,17991833525.68,1.44459932701966,-0.829245911193066,286687.0,-1
J.N,2022-07-01,Commercial  & Professional Services,2.7698121964560998,2.7698121964560998,3827093000.0,19307281308.8,16125801308.8,1.32708490736707,-8.74154195171474,361201.0,-1
J.N,2022-10-01,Commercial  & Professional Services,1.530287048683778,1.530287048683778,3881048000.0,16764957579.22,13820907579.22,1.16229693536588,-14.3368623663073,271465.0,-1
SNPS.OQ,2013-01-01,Software & Services,21.818181818181813,21.818181818181813,475137000.0,4633263000.0,5056128000.0,2.443265344,-3.57359176151799,248662.0,-1
SNPS.OQ,2013-04-01,Software & Services,4.484936754951174,4.484936754951174,499257000.0,4909531223.69,5470549223.69,2.821886097,12.6884422097416,0.0,-1
SNPS.OQ,2013-07-01,Software & Services,1.8518518518518532,1.8518518518518532,482945000.0,4915563561.2,5695433561.2,2.636285381,-0.362318841796705,0.0,-1
SNPS.OQ,2013-10-01,Software & Services,1.3574660633484277,1.3574660633484277,504875000.0,4697393980.0,5614834980.0,2.637294032,5.45454545721711,252338.0,-1
SNPS.OQ,2014-01-01,Software & Services,13.77441811134466,13.77441811134466,478951000.0,5356554994.0,6152107994.0,2.723581859,7.61273209397806,218316.0,-1
SNPS.OQ,2014-04-01,Software & Services,9.427609427609436,9.427609427609436,517697000.0,5288444340.0,5820077340.0,2.605659031,-5.32413113226942,375405.0,-1
SNPS.OQ,2014-07-01,Software & Services,7.660455486542444,7.660455486542444,521812000.0,5057901260.0,5878447260.0,2.759015941,1.67627030400537,337572.0,-1
SNPS.OQ,2014-10-01,Software & Services,5.7851239669421535,5.7851239669421535,539012000.0,5480683700.0,6391445700.0,2.651537865,2.25399278652185,185479.0,-1
SNPS.OQ,2015-01-01,Software & Services,28.145573371349855,28.145573371349855,542043000.0,5967350027.73,6581912027.73,2.792086417,9.51001385826422,235846.0,-1
SNPS.OQ,2015-04-01,Software & Services,7.936507936507943,7.936507936507943,557204000.0,6483507520.0,7268931520.0,3.06720203142183,6.55624568654396,367037.0,-1
SNPS.OQ,2015-07-01,Software & Services,6.264548122659641,6.264548122659641,555805000.0,6974194928.8,7884613928.8,3.27291252602345,9.11245152964704,553793.0,-1
SNPS.OQ,2015-10-01,Software & Services,2.2026969308682665,2.2026969308682665,587159000.0,7034316401.86,7794251401.86,2.86738775863421,-8.82527147462262,597870.0,-1
SNPS.OQ,2016-01-01,Software & Services,10.56910569105692,10.56910569105692,568604000.0,6018893865.6,6497327865.6,2.74186065764552,-1.23430056463153,264899.0,-1
SNPS.OQ,2016-04-01,Software & Services,2.7175773869155635,2.7175773869155635,605005000.0,6490680624.16,7200602624.16,3.02435600867782,6.20477965545529,537269.0,-1
SNPS.OQ,2016-07-01,Software & Services,3.0508474576271136,3.0508474576271136,615204000.0,7410551999.84,8222910999.84,3.237904827,12.3623519612528,711903.0,-1
SNPS.OQ,2016-10-01,Software & Services,0.3257328990228089,0.3257328990228089,633719000.0,8063593735.56,8975908735.56,3.438425743,9.74482248158248,316978.0,-1
SNPS.OQ,2017-01-01,Software & Services,20.127795527156547,20.127795527156547,652786000.0,8793047656.67,9439864656.67,3.270397175,-0.825610781908193,0.0,-1
SNPS.OQ,2017-04-01,Software & Services,2.6239067055393543,2.6239067055393543,680069000.0,10377800016.0,11091679016.0,4.07249517,22.5450220827745,313560.0,-1
SNPS.OQ,2017-07-01,Software & Services,0.0,0.0,695381000.0,10642628020.26,11509284020.26,3.969463823,0.997091814574214,365534.0,-1
SNPS.OQ,2017-10-01,Software & Services,20.524017467248896,20.524017467248896,696644000.0,12099162802.76,12999427802.76,4.219751386,10.4209515980185,0.0,1
SNPS.OQ,2018-01-01,Software & Services,10.37195348323852,10.37195348323852,769426000.0,13742719237.82,13772372237.82,4.321690331,5.84875202019164,0.0,-1
SNPS.OQ,2018-04-01,Software & Services,-0.1276147145314262,0.1276147145314262,776836000.0,12675134498.14,12717484498.14,4.346344734,-2.34631628291292,0.0,-1
SNPS.OQ,2018-07-01,Software & Services,3.782035875811137,3.782035875811137,779714000.0,13212230144.72,13326045144.72,4.325143546,2.79913502696922,0.0,-1
SNPS.OQ,2018-10-01,Software & Services,0.4016064257028128,0.4016064257028128,795082000.0,13055145219.71,13303093219.71,4.809886202,15.2389856279961,0.0,-1
SNPS.OQ,2019-01-01,Software & Services,11.815132314573251,11.815132314573251,820401000.0,13912654370.2,13957226370.2,3.95609329,-14.5725585647249,388035.0,-1
SNPS.OQ,2019-04-01,Software & Services,5.9844677935130095,5.9844677935130095,836242000.0,17789294769.92,18122748769.92,5.419426322,36.6927825267263,0.0,-1
SNPS.OQ,2019-07-01,Software & Services,7.577857194952944,7.577857194952944,852970000.0,19361627507.4,19900606507.4,5.866446221,11.7585757749064,0.0,-1
SNPS.OQ,2019-10-01,Software & Services,2.1314387211367696,2.1314387211367696,851081000.0,19816377049.5,20401404049.5,6.078580604,6.65164348458125,409052.0,-1
SNPS.OQ,2020-01-01,Software & Services,9.734897870491093,9.734897870491093,834381000.0,21841998706.27,22205399706.27,6.061077825,1.42076502511717,353960.0,-1
SNPS.OQ,2020-04-01,Software & Services,23.659510632690704,23.659510632690704,861327000.0,22988909236.8,23603688236.8,5.625536677,-7.47844827245468,1290785.0,-1
SNPS.OQ,2020-07-01,Software & Services,29.360335444731906,29.360335444731906,964130000.0,29126948208.54,30040126208.54,8.467958719,50.8004021426049,556867.0,-1
SNPS.OQ,2020-10-01,Software & Services,0.2964458240495752,0.2964458240495752,1025439000.0,31352971809.54,32455754809.54,8.989313697,9.73333333061051,406044.0,-1
SNPS.OQ,2021-01-01,Software & Services,3.143851744284676,3.143851744284676,970321000.0,38196802358.65,39092151358.65,10.46578579,21.1515094868679,226335.0,-1
SNPS.OQ,2021-04-01,Software & Services,11.487837988497082,11.487837988497082,1024323000.0,36307330403.72,37645313403.72,9.646045879,-4.42061410276197,681128.0,-1
SNPS.OQ,2021-07-01,Software & Services,1.7917599289144837,1.7917599289144837,1057130000.0,42521216602.96,43940046602.96,10.225509749,15.1043405676126,373851.0,-1
SNPS.OQ,2021-10-01,Software & Services,2.092904543134249,2.092904543134249,1152419000.0,49333970577.72,50810867577.72,10.85104447,8.56448747235219,400404.0,-1
SNPS.OQ,2022-01-01,Software & Services,1.0922171629311597,1.0922171629311597,1270255000.0,46341850177.5,47586067177.5,13.081687496,23.0753815837814,326373.0,-1
SNPS.OQ,2022-04-01,Software & Services,5.503038487508434,5.503038487508434,1279229000.0,42257070048.43,43907181048.43,11.05186252843,-9.56037991858887,537759.0,-1
SNPS.OQ,2022-07-01,Software & Services,5.633802816901413,5.633802816901413,1247766000.0,54754984507.5,56216566507.5,9.41513824789616,-8.68637060645239,600107.0,-1
SNPS.OQ,2022-10-01,Software & Services,3.5230352303523005,3.5230352303523005,1284292000.0,43076074250.0,44577306250.0,9.14290687022507,0.595982877839929,614716.0,-1
DXC.N,2013-01-01,Software & Services,30.23255813953488,30.23255813953488,3781000000.0,6516594008.96,6065594008.96,0.529895567,24.97417156148,333673.0,-1
DXC.N,2013-04-01,Software & Services,-43.82022471910112,43.82022471910112,3697000000.0,8441011609.32,7556011609.32,0.545325316,23.4152071369501,0.0,1
DXC.N,2013-07-01,Software & Services,37.3108203944291,37.3108203944291,3260000000.0,7305674717.9,6511674717.9,0.474199736,-10.6880382349301,0.0,-1
DXC.N,2013-10-01,Software & Services,12.144123286184575,12.144123286184575,3187000000.0,8324774607.84,7679774607.84,0.92117521,18.6802402665151,188153.0,-1
DXC.N,2014-01-01,Software & Services,16.346713205351946,16.346713205351946,3228000000.0,8753336748.37,8189336748.37,1.00659701,8.39039099460759,202604.0,-1
DXC.N,2014-04-01,Software & Services,5.197123968537391,5.197123968537391,3329000000.0,9253502238.18,8776502238.18,1.107308066,9.18398855003519,342913.0,-1
DXC.N,2014-07-01,Software & Services,10.025102814719862,10.025102814719862,3237000000.0,9821661916.3,9355661916.3,0.744601917,5.20552341632923,376410.0,-1
DXC.N,2014-10-01,Software & Services,16.327214653285736,16.327214653285736,3080000000.0,9475463624.84,8583463624.84,0.719258242,-2.87146849006503,732442.0,1
DXC.N,2015-01-01,Software & Services,5.769834084777215,5.769834084777215,2947000000.0,9242031651.75,8886031651.75,0.901519513,3.48323837563351,183952.0,1
DXC.N,2015-04-01,Software & Services,5.219206680584551,5.219206680584551,2909000000.0,9691624550.46,9221624550.46,1.002885895,3.90228148937899,618108.0,1
DXC.N,2015-07-01,Software & Services,9.611225769500445,9.611225769500445,2761000000.0,9554970269.0,9111970269.0,1.172669542,-0.882274239780834,293626.0,-1
DXC.N,2015-10-01,Software & Services,10.249724375689064,10.249724375689064,2712000000.0,9549505092.55,8630505092.55,1.336593392,-6.13817320321952,690154.0,-1
